"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2024","17,576.4","17,603.3","17,778.2","17,539.8","","-0.15%"
"04/30/2024","17,603.3","17,831.1","17,831.1","17,601.8","","-1.28%"
"04/29/2024","17,831.1","17,763.3","17,843.5","17,759.8","","0.38%"
"04/26/2024","17,763.3","17,731.6","17,803.5","17,722.5","","0.18%"
"04/25/2024","17,731.6","17,758.1","17,764.3","17,544.1","","-0.15%"
"04/24/2024","17,758.1","17,792.8","17,792.8","17,666.1","","-0.20%"
"04/23/2024","17,792.8","17,602.2","17,810.4","17,602.2","","1.08%"
"04/22/2024","17,602.2","17,458.8","17,691.1","17,452.4","","0.82%"
"04/19/2024","17,458.8","17,388.1","17,496.8","17,388.1","","0.41%"
"04/18/2024","17,388.1","17,403.4","17,517.5","17,343.3","","-0.09%"
"04/17/2024","17,403.4","17,414.0","17,523.5","17,336.8","","-0.06%"
"04/16/2024","17,414.0","17,506.9","17,506.9","17,361.9","","-0.53%"
"04/15/2024","17,506.9","17,639.0","17,827.3","17,462.5","","-0.75%"
"04/12/2024","17,639.0","17,915.2","17,915.2","17,593.5","","-1.54%"
"04/11/2024","17,915.2","17,947.3","17,979.6","17,801.0","","-0.18%"
"04/10/2024","17,947.3","18,171.2","18,171.2","17,878.4","","-1.23%"
"04/09/2024","18,171.2","18,154.4","18,233.2","18,032.5","","0.09%"
"04/08/2024","18,154.4","18,122.3","18,194.5","18,122.3","","0.18%"
"04/05/2024","18,122.3","17,982.5","18,162.4","17,980.0","","0.78%"
"04/04/2024","17,982.5","18,146.6","18,291.7","17,956.8","","-0.90%"
"04/03/2024","18,146.6","18,107.5","18,183.2","18,098.2","","0.22%"
"04/02/2024","18,107.5","18,216.2","18,216.2","18,056.1","","-0.60%"
"04/01/2024","18,216.2","18,312.7","18,315.2","18,187.5","","-0.53%"
"03/28/2024","18,312.7","18,255.2","18,342.2","18,255.2","","0.31%"
"03/27/2024","18,255.2","18,059.2","18,256.6","18,059.2","","1.09%"
"03/26/2024","18,059.2","18,077.2","18,122.9","18,059.2","","-0.10%"
"03/25/2024","18,077.2","18,112.0","18,153.3","18,073.7","","-0.19%"
"03/22/2024","18,112.0","18,214.1","18,234.3","18,110.8","","-0.56%"
"03/21/2024","18,214.1","18,130.1","18,272.7","18,130.1","","0.46%"
"03/20/2024","18,130.1","17,975.8","18,143.1","17,938.3","","0.86%"
"03/19/2024","17,975.8","17,882.3","17,983.7","17,867.8","","0.52%"
"03/18/2024","17,882.3","17,848.1","17,922.1","17,846.1","","0.19%"
"03/15/2024","17,848.1","17,886.3","17,902.6","17,805.6","","-0.21%"
"03/14/2024","17,886.3","18,018.6","18,030.9","17,797.6","","-0.73%"
"03/13/2024","18,018.6","17,974.1","18,064.1","17,974.1","","0.25%"
"03/12/2024","17,974.1","17,863.7","17,994.3","17,857.7","","0.62%"
"03/11/2024","17,863.7","17,889.6","17,889.6","17,755.0","","-0.14%"
"03/08/2024","17,889.6","17,927.6","18,021.9","17,860.1","","-0.21%"
"03/07/2024","17,927.6","17,801.0","17,949.7","17,801.0","","0.71%"
"03/06/2024","17,801.0","17,669.5","17,866.0","17,669.5","","0.74%"
"03/05/2024","17,669.5","17,748.7","17,793.5","17,613.5","","-0.45%"
"03/04/2024","17,748.7","17,728.3","17,790.1","17,724.3","","0.12%"
"03/01/2024","17,728.3","17,607.4","17,738.1","17,603.9","","0.69%"
"02/29/2024","17,607.4","17,573.7","17,634.7","17,543.3","","0.19%"
"02/28/2024","17,573.7","17,598.3","17,612.4","17,530.6","","-0.14%"
"02/27/2024","17,598.3","17,566.6","17,605.7","17,560.3","","0.18%"
"02/26/2024","17,566.6","17,616.0","17,659.2","17,547.8","","-0.28%"
"02/23/2024","17,616.0","17,565.1","17,642.1","17,565.1","","0.29%"
"02/22/2024","17,565.1","17,382.7","17,602.4","17,382.7","","1.05%"
"02/21/2024","17,382.7","17,340.2","17,387.0","17,278.1","","0.25%"
"02/20/2024","17,340.2","17,409.3","17,409.3","17,314.6","","-0.40%"
"02/16/2024","17,409.3","17,434.9","17,502.5","17,378.4","","-0.15%"
"02/15/2024","17,434.9","17,240.2","17,450.8","17,240.2","","1.13%"
"02/14/2024","17,240.2","17,068.5","17,243.1","17,068.5","","1.01%"
"02/13/2024","17,068.5","17,332.5","17,332.5","16,965.9","","-1.52%"
"02/12/2024","17,332.5","17,275.9","17,385.2","17,271.2","","0.33%"
"02/09/2024","17,275.9","17,252.3","17,286.5","17,196.5","","0.14%"
"02/08/2024","17,252.3","17,212.3","17,259.5","17,175.5","","0.23%"
"02/07/2024","17,212.3","17,135.5","17,236.0","17,135.5","","0.45%"
"02/06/2024","17,135.5","17,004.8","17,135.6","17,004.8","","0.77%"
"02/05/2024","17,004.8","17,102.0","17,102.0","16,932.6","","-0.57%"
"02/02/2024","17,102.0","17,115.6","17,167.7","16,991.0","","-0.08%"
"02/01/2024","17,115.6","16,911.1","17,116.2","16,906.2","","1.21%"
"01/31/2024","16,911.1","17,089.5","17,123.2","16,910.3","","-1.04%"
"01/30/2024","17,089.5","17,040.6","17,107.6","16,996.7","","0.29%"
"01/29/2024","17,040.6","16,949.1","17,042.4","16,915.4","","0.54%"
"01/26/2024","16,949.1","16,889.5","16,970.9","16,889.5","","0.35%"
"01/25/2024","16,889.5","16,769.2","16,890.5","16,769.2","","0.72%"
"01/24/2024","16,769.3","16,800.9","16,923.3","16,766.7","","-0.19%"
"01/23/2024","16,800.9","16,779.5","16,827.4","16,749.7","","0.13%"
"01/22/2024","16,779.5","16,729.5","16,831.6","16,729.5","","0.30%"
"01/19/2024","16,729.6","16,616.3","16,746.0","16,558.9","","0.68%"
"01/18/2024","16,616.3","16,522.8","16,629.2","16,478.8","","0.57%"
"01/17/2024","16,522.8","16,639.4","16,639.4","16,462.9","","-0.70%"
"01/16/2024","16,639.4","16,799.5","16,799.5","16,599.7","","-0.95%"
"01/12/2024","16,799.6","16,781.1","16,909.2","16,764.6","","0.11%"
"01/11/2024","16,781.2","16,818.9","16,840.0","16,673.0","","-0.22%"
"01/10/2024","16,818.9","16,773.1","16,840.7","16,759.0","","0.27%"
"01/09/2024","16,773.1","16,885.4","16,885.4","16,748.6","","-0.67%"
"01/08/2024","16,885.4","16,758.2","16,886.4","16,698.2","","0.76%"
"01/05/2024","16,758.2","16,715.7","16,851.5","16,699.0","","0.25%"
"01/04/2024","16,715.7","16,718.7","16,837.6","16,715.1","","-0.02%"
"01/03/2024","16,718.7","16,841.6","16,841.6","16,690.5","","-0.73%"
"01/02/2024","16,841.6","16,852.9","16,894.5","16,757.8","","-0.07%"
"12/29/2023","16,852.9","16,890.6","16,908.8","16,813.2","","-0.22%"
"12/28/2023","16,890.6","16,898.3","16,933.6","16,880.7","","-0.05%"
"12/27/2023","16,898.3","16,859.5","16,914.7","16,844.7","","0.23%"
"12/26/2023","16,859.5","16,770.5","16,898.8","16,770.5","","0.53%"
"12/22/2023","16,770.4","16,724.9","16,827.0","16,716.7","","0.27%"
"12/21/2023","16,724.9","16,534.7","16,728.5","16,534.7","","1.15%"
"12/20/2023","16,534.7","16,798.4","16,813.4","16,532.8","","-1.57%"
"12/19/2023","16,798.4","16,656.8","16,799.6","16,656.8","","0.85%"
"12/18/2023","16,656.8","16,609.8","16,698.3","16,609.8","","0.28%"
"12/15/2023","16,609.8","16,723.9","16,723.9","16,571.6","","-0.68%"
"12/14/2023","16,723.9","16,560.7","16,774.1","16,560.7","","0.99%"
"12/13/2023","16,560.7","16,285.9","16,562.7","16,250.2","","1.69%"
"12/12/2023","16,285.9","16,274.4","16,301.8","16,194.9","","0.07%"
"12/11/2023","16,274.4","16,207.8","16,278.8","16,207.8","","0.41%"
"12/08/2023","16,207.8","16,136.9","16,226.0","16,126.6","","0.44%"
"12/07/2023","16,136.9","16,092.4","16,148.9","16,089.5","","0.28%"
"12/06/2023","16,092.4","16,123.0","16,236.8","16,081.8","","-0.19%"
"12/05/2023","16,123.0","16,232.8","16,232.8","16,108.7","","-0.68%"
"12/04/2023","16,232.8","16,263.8","16,272.9","16,163.7","","-0.19%"
"12/01/2023","16,263.8","16,088.8","16,271.7","16,062.0","","1.09%"
"11/30/2023","16,088.8","15,963.0","16,094.3","15,963.0","","0.79%"
"11/29/2023","15,963.0","15,929.1","16,033.0","15,929.1","","0.21%"
"11/28/2023","15,929.1","15,930.9","15,993.9","15,897.5","","-0.01%"
"11/27/2023","15,930.9","15,983.8","15,983.8","15,913.0","","-0.33%"
"11/24/2023","15,983.8","15,907.9","15,998.3","15,907.9","","0.48%"
"11/22/2023","15,907.9","15,861.6","15,920.4","15,856.3","","0.29%"
"11/21/2023","15,861.6","15,881.6","15,893.0","15,848.2","","-0.13%"
"11/20/2023","15,881.6","15,813.5","15,916.9","15,782.5","","0.43%"
"11/17/2023","15,813.5","15,716.5","15,822.6","15,716.5","","0.62%"
"11/16/2023","15,716.5","15,765.0","15,767.5","15,663.7","","-0.31%"
"11/15/2023","15,765.0","15,732.7","15,848.5","15,732.7","","0.21%"
"11/14/2023","15,732.7","15,403.1","15,771.9","15,403.1","","2.14%"
"11/13/2023","15,403.1","15,388.4","15,433.7","15,321.5","","0.10%"
"11/10/2023","15,388.4","15,235.2","15,396.5","15,207.6","","1.01%"
"11/09/2023","15,235.2","15,352.2","15,401.3","15,229.5","","-0.76%"
"11/08/2023","15,352.2","15,388.5","15,422.8","15,302.9","","-0.24%"
"11/07/2023","15,388.5","15,440.5","15,440.5","15,342.7","","-0.34%"
"11/06/2023","15,440.5","15,475.2","15,523.8","15,399.2","","-0.22%"
"11/03/2023","15,475.2","15,332.6","15,539.9","15,332.6","","0.93%"
"11/02/2023","15,332.6","15,002.5","15,339.7","15,002.5","","2.20%"
"11/01/2023","15,002.5","14,919.2","15,024.4","14,904.9","","0.56%"
"10/31/2023","14,919.2","14,825.9","14,923.2","14,804.6","","0.63%"
"10/30/2023","14,825.9","14,675.8","14,853.5","14,675.8","","1.02%"
"10/27/2023","14,675.8","14,858.7","14,873.5","14,638.4","","-1.23%"
"10/26/2023","14,858.7","14,914.1","14,956.7","14,830.7","","-0.37%"
"10/25/2023","14,914.1","15,025.8","15,025.8","14,899.5","","-0.74%"
"10/24/2023","15,025.8","14,946.0","15,086.1","14,946.0","","0.53%"
"10/23/2023","14,946.0","15,033.3","15,082.6","14,916.6","","-0.58%"
"10/20/2023","15,033.3","15,196.4","15,196.4","15,031.6","","-1.07%"
"10/19/2023","15,196.4","15,325.0","15,386.1","15,171.7","","-0.84%"
"10/18/2023","15,325.0","15,541.4","15,541.4","15,302.0","","-1.39%"
"10/17/2023","15,541.4","15,484.5","15,618.9","15,406.6","","0.37%"
"10/16/2023","15,484.5","15,323.7","15,515.8","15,323.7","","1.05%"
"10/13/2023","15,323.7","15,329.5","15,454.8","15,273.1","","-0.04%"
"10/12/2023","15,329.5","15,487.8","15,510.6","15,252.7","","-1.02%"
"10/11/2023","15,487.8","15,450.2","15,521.6","15,390.1","","0.24%"
"10/10/2023","15,450.2","15,318.1","15,524.9","15,318.1","","0.86%"
"10/09/2023","15,318.1","15,214.0","15,336.5","15,166.5","","0.68%"
"10/06/2023","15,214.0","15,072.9","15,285.6","14,942.5","","0.94%"
"10/05/2023","15,073.0","15,070.9","15,093.7","14,986.6","","0.01%"
"10/04/2023","15,070.9","15,049.6","15,077.0","14,925.0","","0.18%"
"10/03/2023","15,043.4","15,230.0","15,230.0","14,993.9","","-1.23%"
"10/02/2023","15,230.0","15,398.2","15,398.2","15,154.0","","-1.09%"
"09/29/2023","15,398.2","15,478.1","15,572.2","15,365.0","","-0.52%"
"09/28/2023","15,478.1","15,394.7","15,526.3","15,390.2","","0.54%"
"09/27/2023","15,394.7","15,381.6","15,454.1","15,288.5","","0.09%"
"09/26/2023","15,381.6","15,593.7","15,593.7","15,371.8","","-1.36%"
"09/25/2023","15,593.7","15,569.5","15,597.7","15,491.2","","0.16%"
"09/22/2023","15,569.5","15,601.6","15,670.0","15,561.8","","-0.21%"
"09/21/2023","15,601.6","15,859.6","15,859.6","15,599.7","","-1.63%"
"09/20/2023","15,859.6","15,929.0","16,029.8","15,856.7","","-0.44%"
"09/19/2023","15,929.0","15,952.5","15,981.0","15,861.9","","-0.15%"
"09/18/2023","15,952.5","15,973.7","15,989.2","15,910.5","","-0.13%"
"09/15/2023","15,973.7","16,089.5","16,094.6","15,960.3","","-0.72%"
"09/14/2023","16,089.5","15,926.6","16,105.9","15,926.6","","1.02%"
"09/13/2023","15,926.6","15,953.9","15,989.7","15,892.5","","-0.17%"
"09/12/2023","15,953.9","15,949.4","16,022.5","15,915.5","","0.03%"
"09/11/2023","15,949.4","15,879.0","15,989.7","15,879.0","","0.44%"
"09/08/2023","15,879.0","15,864.2","15,914.2","15,847.1","","0.09%"
"09/07/2023","15,864.2","15,891.5","15,897.4","15,811.7","","-0.17%"
"09/06/2023","15,891.5","15,942.5","15,946.9","15,819.4","","-0.32%"
"09/05/2023","15,942.5","16,091.8","16,096.5","15,942.4","","-0.93%"
"09/01/2023","16,091.8","16,000.4","16,152.4","16,000.4","","0.57%"
"08/31/2023","16,000.4","16,074.2","16,100.8","15,999.8","","-0.46%"
"08/30/2023","16,074.2","16,041.5","16,120.3","16,041.5","","0.20%"
"08/29/2023","16,041.5","15,879.6","16,044.1","15,868.0","","1.02%"
"08/28/2023","15,879.6","15,766.9","15,911.8","15,766.9","","0.71%"
"08/25/2023","15,766.9","15,683.0","15,816.8","15,632.6","","0.53%"
"08/24/2023","15,683.0","15,823.3","15,894.3","15,682.0","","-0.89%"
"08/23/2023","15,823.3","15,690.3","15,838.3","15,690.3","","0.85%"
"08/22/2023","15,690.3","15,746.2","15,796.7","15,681.8","","-0.36%"
"08/21/2023","15,746.2","15,750.2","15,799.9","15,658.6","","-0.03%"
"08/18/2023","15,750.2","15,734.4","15,780.2","15,626.9","","0.10%"
"08/17/2023","15,734.4","15,818.1","15,900.3","15,721.0","","-0.53%"
"08/16/2023","15,818.1","15,911.3","15,961.4","15,816.1","","-0.59%"
"08/15/2023","15,911.3","16,116.0","16,116.0","15,897.3","","-1.27%"
"08/14/2023","16,116.0","16,143.4","16,143.4","16,036.0","","-0.17%"
"08/11/2023","16,143.4","16,135.2","16,178.5","16,064.6","","0.05%"
"08/10/2023","16,135.2","16,135.8","16,319.9","16,110.1","","0.00%"
"08/09/2023","16,135.8","16,176.4","16,224.9","16,107.9","","-0.25%"
"08/08/2023","16,176.4","16,208.2","16,208.2","16,025.4","","-0.20%"
"08/07/2023","16,208.2","16,071.1","16,215.7","16,071.1","","0.85%"
"08/04/2023","16,071.1","16,125.4","16,252.3","16,059.8","","-0.34%"
"08/03/2023","16,125.4","16,174.5","16,174.5","16,067.5","","-0.30%"
"08/02/2023","16,174.5","16,356.5","16,356.5","16,154.3","","-1.11%"
"08/01/2023","16,356.5","16,427.3","16,427.3","16,310.4","","-0.43%"
"07/31/2023","16,427.3","16,363.3","16,448.0","16,363.3","","0.39%"
"07/28/2023","16,363.3","16,270.6","16,382.5","16,270.6","","0.57%"
"07/27/2023","16,270.6","16,418.2","16,458.9","16,254.2","","-0.90%"
"07/26/2023","16,418.2","16,385.2","16,456.4","16,331.0","","0.20%"
"07/25/2023","16,385.2","16,369.1","16,421.7","16,344.4","","0.10%"
"07/24/2023","16,369.1","16,289.1","16,398.1","16,289.1","","0.49%"
"07/21/2023","16,289.1","16,263.7","16,324.1","16,244.7","","0.16%"
"07/20/2023","16,263.7","16,230.9","16,272.9","16,213.9","","0.20%"
"07/19/2023","16,230.9","16,156.5","16,273.8","16,156.5","","0.46%"
"07/18/2023","16,156.5","16,054.2","16,191.6","16,052.2","","0.64%"
"07/17/2023","16,054.2","16,040.2","16,085.4","15,977.2","","0.09%"
"07/14/2023","16,040.2","16,106.9","16,130.7","16,029.8","","-0.41%"
"07/13/2023","16,106.8","16,011.3","16,125.2","16,011.3","","0.60%"
"07/12/2023","16,011.3","15,897.3","16,069.1","15,897.3","","0.72%"
"07/11/2023","15,897.3","15,748.9","15,907.6","15,748.9","","0.94%"
"07/10/2023","15,748.9","15,671.6","15,778.0","15,648.7","","0.49%"
"07/07/2023","15,671.6","15,641.7","15,788.7","15,602.5","","0.19%"
"07/06/2023","15,641.7","15,835.5","15,835.5","15,558.0","","-1.22%"
"07/05/2023","15,835.5","15,918.5","15,918.5","15,809.0","","-0.52%"
"07/03/2023","15,918.5","15,875.9","15,932.0","15,853.7","","0.27%"
"06/30/2023","15,875.9","15,737.4","15,908.7","15,737.4","","0.88%"
"06/29/2023","15,737.4","15,617.4","15,738.9","15,599.9","","0.77%"
"06/28/2023","15,617.4","15,646.7","15,646.7","15,563.1","","-0.19%"
"06/27/2023","15,646.7","15,518.7","15,664.0","15,518.7","","0.82%"
"06/26/2023","15,518.7","15,469.4","15,563.4","15,469.4","","0.32%"
"06/23/2023","15,469.3","15,600.7","15,600.7","15,449.8","","-0.84%"
"06/22/2023","15,600.7","15,657.0","15,657.0","15,564.3","","-0.36%"
"06/21/2023","15,657.0","15,648.9","15,706.8","15,578.3","","0.05%"
"06/20/2023","15,648.9","15,795.1","15,795.1","15,605.8","","-0.93%"
"06/16/2023","15,795.1","15,826.3","15,904.2","15,786.4","","-0.20%"
"06/15/2023","15,826.4","15,642.7","15,855.1","15,633.6","","1.17%"
"06/14/2023","15,642.7","15,667.8","15,746.1","15,573.4","","-0.16%"
"06/13/2023","15,667.8","15,548.5","15,701.5","15,548.5","","0.77%"
"06/12/2023","15,548.5","15,499.9","15,560.5","15,483.0","","0.31%"
"06/09/2023","15,499.9","15,502.6","15,557.3","15,478.1","","-0.02%"
"06/08/2023","15,502.6","15,469.6","15,517.2","15,416.7","","0.21%"
"06/07/2023","15,469.6","15,391.8","15,486.2","15,382.5","","0.51%"
"06/06/2023","15,391.8","15,275.2","15,403.4","15,260.7","","0.76%"
"06/05/2023","15,275.2","15,345.2","15,353.1","15,258.9","","-0.46%"
"06/02/2023","15,345.2","15,031.1","15,365.7","15,031.1","","2.09%"
"06/01/2023","15,031.1","14,887.1","15,069.9","14,872.3","","0.97%"
"05/31/2023","14,887.1","14,994.6","14,994.6","14,810.6","","-0.72%"
"05/30/2023","14,994.6","15,078.7","15,088.0","14,951.2","","-0.56%"
"05/26/2023","15,078.7","14,976.0","15,119.2","14,976.0","","0.69%"
"05/25/2023","14,976.0","15,022.9","15,022.9","14,898.7","","-0.31%"
"05/24/2023","15,022.9","15,172.3","15,172.3","15,006.3","","-0.98%"
"05/23/2023","15,172.3","15,318.8","15,319.1","15,161.5","","-0.96%"
"05/22/2023","15,318.8","15,324.3","15,387.8","15,271.2","","-0.04%"
"05/19/2023","15,324.3","15,345.4","15,421.8","15,283.7","","-0.14%"
"05/18/2023","15,345.4","15,313.9","15,361.7","15,214.0","","0.21%"
"05/17/2023","15,313.9","15,129.2","15,338.5","15,129.2","","1.22%"
"05/16/2023","15,129.3","15,322.6","15,322.6","15,128.6","","-1.26%"
"05/15/2023","15,322.6","15,246.4","15,343.6","15,228.8","","0.50%"
"05/12/2023","15,246.4","15,263.1","15,319.6","15,167.8","","-0.11%"
"05/11/2023","15,263.1","15,349.2","15,349.2","15,176.6","","1.26%"
"05/10/2023","15,073.0","15,352.8","15,442.0","15,228.4","","-1.82%"
"05/09/2023","15,352.8","15,391.3","15,393.2","15,297.1","","-0.25%"
"05/08/2023","15,391.3","15,380.9","15,448.7","15,353.7","","0.07%"
"05/05/2023","15,380.9","15,117.7","15,419.6","15,117.7","","1.74%"
"05/04/2023","15,117.7","15,233.8","15,233.8","15,055.4","","-0.76%"
"05/03/2023","15,233.9","15,314.6","15,421.5","15,227.7","","-0.53%"
"05/02/2023","15,314.6","15,535.9","15,535.9","15,189.3","","-1.42%"
"05/01/2023","15,535.9","15,545.9","15,622.6","15,525.9","","-0.06%"
"04/28/2023","15,545.9","15,431.6","15,560.0","15,371.5","","0.74%"
"04/27/2023","15,431.6","15,228.6","15,443.1","15,228.6","","1.33%"
"04/26/2023","15,228.6","15,363.5","15,363.5","15,201.1","","-0.88%"
"04/25/2023","15,363.5","15,606.7","15,606.7","15,361.6","","-1.56%"
"04/24/2023","15,606.7","15,578.9","15,623.0","15,557.7","","0.18%"
"04/21/2023","15,578.9","15,582.9","15,597.5","15,512.6","","-0.03%"
"04/20/2023","15,582.9","15,653.6","15,653.6","15,533.3","","-0.45%"
"04/19/2023","15,653.6","15,685.0","15,685.0","15,594.2","","-0.20%"
"04/18/2023","15,685.0","15,668.3","15,710.5","15,634.5","","0.11%"
"04/17/2023","15,668.3","15,601.8","15,669.0","15,573.4","","0.43%"
"04/14/2023","15,601.8","15,630.9","15,707.8","15,531.1","","-0.19%"
"04/13/2023","15,630.9","15,500.9","15,650.8","15,498.9","","0.84%"
"04/12/2023","15,500.9","15,520.9","15,668.4","15,485.5","","-0.13%"
"04/11/2023","15,520.9","15,427.2","15,567.3","15,427.2","","0.61%"
"04/10/2023","15,427.2","15,379.1","15,427.3","15,297.8","","0.31%"
"04/06/2023","15,379.1","15,368.3","15,400.8","15,323.2","","0.07%"
"04/05/2023","15,368.3","15,374.1","15,419.6","15,304.1","","-0.04%"
"04/04/2023","15,374.1","15,487.8","15,510.3","15,308.0","","-0.73%"
